column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
deepsynth/50,16,0,0.0,0.09375,0.20145951826607747,0.0,0.0,0.1,0.0,0.8,identity,0.0,0.1,0,0
deepsynth/51,16,0,0.0,0.41874999999999996,0.4038389994787527,0.30000000000000004,0.0,0.9,0.0,1.0,identity,0.30000000000000004,0.9,0,0
deepsynth/53,16,0,0.0,0.08750000000000001,0.19960899278339142,0.0,0.0,0.05,0.0,0.8,identity,0.0,0.05,0,0
deepsynth/58,16,0,0.0,0.3325,0.3848944660553072,0.1,0.0,0.77,0.0,1.0,identity,0.1,0.77,0,0
deepsynth/6,16,0,0.0,0.41875,0.42163187438807326,0.35,0.0,0.8500000000000001,0.0,1.0,identity,0.35,0.8500000000000001,0,0
deepsynth/61,16,0,0.0,0.63125,0.426788516129476,0.9,0.15000000000000002,1.0,0.0,1.0,identity,0.9,0.85,0,0
deepsynth/68,16,0,0.0,0.49999999999999994,0.4242640687119285,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
deepsynth/69,16,0,0.0,0.6083333125,0.4313254704493346,0.7666665,0.0,1.0,0.0,1.0,identity,0.7666665,1.0,0,0
deepsynth/7,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
deepsynth/73,16,0,0.0,0.3375,0.2891258376555094,0.4,0.0,0.6,0.0,1.0,identity,0.4,0.6,0,0
deepsynth/74,16,0,0.0,0.105983875,0.10912698067611133,0.095827,0.062776,0.097561,0.0,0.457607,identity,0.095827,0.034784999999999996,0,0
deepsynth/75,16,0,0.0,0.23750000000000002,0.3179524335494226,0.2,0.0,0.25,0.0,1.0,identity,0.2,0.25,0,0
deepsynth/76,16,0,0.0,0.7144230625000001,0.31629649220025124,0.8,0.6499999999999999,0.925,0.1,1.0,identity,0.8,0.27500000000000013,0,0
deepsynth/77,16,0,0.0,0.5227545625000001,0.38559953147322557,0.6440475,0.0297105,0.83268375,0.0,1.0,identity,0.6440475,0.80297325,0,0
deepsynth/78,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
deepsynth/79,16,0,0.0,0.4166666875,0.32532034532647947,0.4,0.15000000000000002,0.65,0.0,1.0,identity,0.4,0.5,0,0
devopsgym/build_bugfix_elastic-logstash-49134052259,14,2,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/build_bugfix_huanghongxun-hmcl-50042616587,3,13,0.8125,0.7333333333333334,0.2494438257849294,0.8,0.6000000000000001,0.9,0.4,1.0,identity,0.8,0.29999999999999993,0,0
devopsgym/build_bugfix_igniterealtime-openfire-45554967145,3,13,0.8125,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
devopsgym/build_bugfix_janusgraph-janusgraph-50853495264,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
devopsgym/build_bugfix_wmixvideo-nfe-44649171033,5,11,0.6875,0.39,0.23748684174075832,0.2,0.2,0.6,0.2,0.75,identity,0.2,0.39999999999999997,0,0
devopsgym/build_build_implementation_caddy-dns-plugin,1,15,0.9375,0.666667,0.0,0.666667,0.666667,0.666667,0.666667,0.666667,identity,0.666667,1.0,0,0
devopsgym/build_build_implementation_goreleaser-horcrux,5,11,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/build_build_implementation_migration-netconf-java,5,11,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/build_build_implementation_publish_bigbone,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/build_build_implementation_upgrade-develocity,5,11,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/codegen__containerd__containerd-10980,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/codegen__elastic__logstash-13880,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/codegen__fasterxml__jackson-databind-4015,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/monitor_real_world_repos_prometheus-high-cpu-usage,4,12,0.75,0.25,0.21794494717703367,0.2,0.15000000000000002,0.3,0.0,0.6,identity,0.2,0.14999999999999997,0,0
devopsgym/reasoning-gym-algebra-intermediate-integration-hard0292e21f-seed45-2,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
devopsgym/reasoning-gym-arithmetic-gcd-easy00cea0a5-seed45-1,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
devopsgym/reasoning-gym-cognition-needle-haystack-easy00cea0a5-seed45-1,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
devopsgym/reasoning-gym-games-mahjong-puzzle-hard0292e21f-seed45-2,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
devopsgym/testgen__fasterxml__jackson-core-174,7,9,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__fasterxml__jackson-databind-4132,1,15,0.9375,0.666667,0.0,0.666667,0.666667,0.666667,0.666667,0.666667,identity,0.666667,1.0,0,0
devopsgym/testgen__jaegertracing__jaeger-7065,7,9,0.5625,0.047619,0.11664225206159215,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.11664225206159215,0,0
devopsgym/testgen__jaegertracing__jaeger-7128,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__jaegertracing__jaeger-7350,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__minio__minio-12469,13,3,0.1875,0.2153846153846154,0.2983187604563895,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
devopsgym/testgen__minio__minio-13196,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
devopsgym/testgen__minio__minio-14546,1,15,0.9375,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
devopsgym/testgen__minio__minio-18708,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__prometheus__prometheus-10414,2,14,0.875,0.1666665,0.1666665,0.1666665,0.08333325,0.24999975,0.0,0.333333,identity,0.1666665,0.1666665,0,0
devopsgym/testgen__prometheus__prometheus-6505,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__prometheus__prometheus-7480,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
devopsgym/testgen__prometheus__prometheus-9724,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__prometheus__prometheus-9996,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__spotbugs__spotbugs-1829,0,16,1.0,,,,,,,,identity,0.0,1.0,0,0
devopsgym/testgen__spotbugs__spotbugs-2522,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__spotbugs__spotbugs-2843,2,14,0.875,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,identity,0.333333,1.0,0,0
devopsgym/testgen__spotbugs__spotbugs-2872,1,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__spotbugs__spotbugs-2873,2,14,0.875,0.1666665,0.1666665,0.1666665,0.08333325,0.24999975,0.0,0.333333,identity,0.1666665,0.1666665,0,0
devopsgym/testgen__spotbugs__spotbugs-2881,3,13,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__spotbugs__spotbugs-3174,3,13,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
devopsgym/testgen__spotbugs__spotbugs-3226,2,14,0.875,0.1666665,0.1666665,0.1666665,0.08333325,0.24999975,0.0,0.333333,identity,0.1666665,0.1666665,0,0
devopsgym/testgen__spotbugs__spotbugs-3311,4,12,0.75,0.08333325,0.14433742295983915,0.0,0.0,0.08333325,0.0,0.333333,identity,0.0,0.08333325,0,0
devopsgym/testgen__spotbugs__spotbugs-3330,8,8,0.5,0.15625,0.22987585719742298,0.0,0.0,0.27083325,0.0,0.666667,identity,0.0,0.27083325,0,0
featbench/Kozea__WeasyPrint-2252,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/aiogram__aiogram-1469,10,6,0.375,0.33999999999999997,0.3352610922848042,0.2,0.05,0.55,0.0,1.0,identity,0.2,0.5,0,0
featbench/aiogram__aiogram-1594,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/aiogram__aiogram-1651,10,6,0.375,0.7,0.4219004621945797,1.0,0.35000000000000003,1.0,0.0,1.0,identity,1.0,0.6499999999999999,0,0
featbench/aiogram__aiogram-1670,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/aiogram__aiogram-1685,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/aws-cloudformation__cfn-lint-4016,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/aws-cloudformation__cfn-lint-4103,4,12,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-16317,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-16443,10,6,0.375,0.44000000000000006,0.417612260356422,0.4,0.0,0.8,0.0,1.0,identity,0.4,0.8,0,0
featbench/conan-io__conan-16876,10,6,0.375,0.74,0.41036569057366384,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
featbench/conan-io__conan-16892,10,6,0.375,0.74,0.4004996878900157,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
featbench/conan-io__conan-17076,10,6,0.375,0.1,0.161245154965971,0.0,0.0,0.15000000000000002,0.0,0.4,identity,0.0,0.15000000000000002,0,0
featbench/conan-io__conan-17117,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-17162,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-17186,10,6,0.375,0.54,0.4004996878900157,0.6,0.1,0.95,0.0,1.0,identity,0.6,0.85,0,0
featbench/conan-io__conan-17217,10,6,0.375,0.2,0.28284271247461906,0.0,0.0,0.35000000000000003,0.0,0.8,identity,0.0,0.35000000000000003,0,0
featbench/conan-io__conan-17359,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-17377,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-17432,10,6,0.375,0.72,0.38157568056677826,0.9,0.65,1.0,0.0,1.0,identity,0.9,0.35,0,0
featbench/conan-io__conan-17603,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-17819,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-17838,10,6,0.375,0.7,0.3924283374069717,0.9,0.5,1.0,0.0,1.0,identity,0.9,0.5,0,0
featbench/conan-io__conan-18083,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-18101,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-18162,10,6,0.375,0.42000000000000004,0.38418745424597095,0.30000000000000004,0.05,0.75,0.0,1.0,identity,0.30000000000000004,0.7,0,0
featbench/conan-io__conan-18172,10,6,0.375,0.125,0.24212600025606504,0.0,0.0,0.15000000000000002,0.0,0.8,identity,0.0,0.15000000000000002,0,0
featbench/conan-io__conan-18228,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-18244,10,6,0.375,0.6799999999999999,0.34871191548325386,0.8,0.45,1.0,0.0,1.0,identity,0.8,0.55,0,0
featbench/conan-io__conan-18246,10,6,0.375,0.7,0.4219004621945797,1.0,0.35000000000000003,1.0,0.0,1.0,identity,1.0,0.6499999999999999,0,0
featbench/conan-io__conan-18280,8,8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-18333,10,6,0.375,0.7,0.45825756949558394,1.0,0.25,1.0,0.0,1.0,identity,1.0,0.75,0,0
featbench/conan-io__conan-18429,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-18437,10,6,0.375,0.02,0.06,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.06,0,0
featbench/conan-io__conan-18442,10,6,0.375,0.82,0.32802438933713446,1.0,0.8500000000000001,1.0,0.0,1.0,identity,1.0,0.1499999999999999,0,0
featbench/conan-io__conan-18489,16,0,0.0,0.575,0.4115519408288582,0.7,0.15000000000000002,1.0,0.0,1.0,identity,0.7,0.85,0,0
featbench/conan-io__conan-18493,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-18557,10,6,0.375,0.76,0.37735924528226417,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
featbench/conan-io__conan-18572,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/conan-io__conan-18655,10,6,0.375,0.8,0.35777087639996635,1.0,0.8500000000000001,1.0,0.0,1.0,identity,1.0,0.1499999999999999,0,0
featbench/conan-io__conan-18663,10,6,0.375,0.6399999999999999,0.37735924528226417,0.7,0.45,1.0,0.0,1.0,identity,0.7,0.55,0,0
featbench/conan-io__conan-18676,10,6,0.375,0.08,0.132664991614216,0.0,0.0,0.15000000000000002,0.0,0.4,identity,0.0,0.15000000000000002,0,0
featbench/dynaconf__dynaconf-1295,10,6,0.375,0.58,0.42379240200834184,0.7,0.1,1.0,0.0,1.0,identity,0.7,0.9,0,0
featbench/encode__starlette-2501,10,6,0.375,0.22000000000000003,0.3944616584663204,0.0,0.0,0.15000000000000002,0.0,1.0,identity,0.0,0.15000000000000002,0,0
featbench/encode__starlette-2671,10,6,0.375,0.34,0.36932370625238775,0.2,0.0,0.7000000000000001,0.0,1.0,identity,0.2,0.7000000000000001,0,0
featbench/encode__starlette-2732,10,6,0.375,0.5600000000000002,0.3878143885933063,0.6000000000000001,0.25,0.95,0.0,1.0,identity,0.6000000000000001,0.7,0,0
featbench/encode__starlette-2806,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/encode__starlette-2810,10,6,0.375,0.8,0.33466401061363027,1.0,0.7,1.0,0.0,1.0,identity,1.0,0.30000000000000004,0,0
featbench/encode__starlette-2815,10,6,0.375,0.6,0.33466401061363027,0.7,0.3,0.8,0.0,1.0,identity,0.7,0.5,0,0
featbench/fonttools__fonttools-3882,10,6,0.375,0.82,0.2749545416973504,1.0,0.55,1.0,0.4,1.0,identity,1.0,0.44999999999999996,0,0
featbench/huggingface__datasets-7025,10,6,0.375,0.5999999999999999,0.3794733192202055,0.7,0.3,0.95,0.0,1.0,identity,0.7,0.6499999999999999,0,0
featbench/huggingface__datasets-7160,10,6,0.375,0.2,0.2,0.2,0.0,0.35000000000000003,0.0,0.6,identity,0.2,0.35000000000000003,0,0
featbench/iterative__dvc-10754,10,6,0.375,0.62,0.4422668877499196,0.9,0.1,1.0,0.0,1.0,identity,0.9,0.9,0,0
featbench/iterative__dvc-10798,10,6,0.375,0.72,0.43081318457076034,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
featbench/jpadilla__pyjwt-913,10,6,0.375,0.82,0.27495454169735034,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
featbench/jupyterlab__jupyter-ai-986,10,6,0.375,0.5399999999999999,0.42,0.7,0.05,0.95,0.0,1.0,identity,0.7,0.8999999999999999,0,0
featbench/koxudaxi__datamodel-code-generator-1945,10,6,0.375,0.42000000000000004,0.4331281565541544,0.3,0.0,0.8,0.0,1.0,identity,0.3,0.8,0,0
featbench/koxudaxi__datamodel-code-generator-2084,10,6,0.375,0.6599999999999999,0.4386342439892262,0.9,0.2,1.0,0.0,1.0,identity,0.9,0.8,0,0
featbench/koxudaxi__datamodel-code-generator-2162,10,6,0.375,0.125,0.3010398644698074,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3010398644698074,0,0
featbench/koxudaxi__datamodel-code-generator-2165,10,6,0.375,0.6449999999999999,0.36086701151532263,0.7,0.3375,1.0,0.0,1.0,identity,0.7,0.6625,0,0
featbench/koxudaxi__datamodel-code-generator-2417,10,6,0.375,0.5399999999999999,0.4004996878900157,0.6,0.1,0.95,0.0,1.0,identity,0.6,0.85,0,0
featbench/koxudaxi__datamodel-code-generator-2420,4,12,0.75,0.3,0.412310562561766,0.1,0.0,0.4,0.0,1.0,identity,0.1,0.4,0,0
featbench/openai__openai-agents-python-1080,10,6,0.375,0.44000000000000006,0.3555277766926236,0.5,0.05,0.75,0.0,1.0,identity,0.5,0.7,0,0
featbench/openai__openai-agents-python-1124,10,6,0.375,0.02,0.060000000000000005,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.060000000000000005,0,0
featbench/openai__openai-agents-python-1198,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/openai__openai-agents-python-1235,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/openai__openai-agents-python-842,10,6,0.375,0.58,0.38418745424597095,0.5,0.4,1.0,0.0,1.0,identity,0.5,0.6,0,0
featbench/projectmesa__mesa-2219,10,6,0.375,0.8400000000000001,0.3072458299147443,1.0,0.8500000000000001,1.0,0.0,1.0,identity,1.0,0.1499999999999999,0,0
featbench/projectmesa__mesa-2253,10,6,0.375,0.6799999999999999,0.256124969497314,0.6,0.6,0.95,0.2,1.0,identity,0.6,0.35,0,0
featbench/projectmesa__mesa-2296,10,6,0.375,0.02,0.06,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.06,0,0
featbench/projectmesa__mesa-2502,5,11,0.6875,0.64,0.3666060555964672,0.8,0.2,1.0,0.2,1.0,identity,0.8,0.8,0,0
featbench/reflex-dev__reflex-4292,10,6,0.375,0.08,0.132664991614216,0.0,0.0,0.15000000000000002,0.0,0.4,identity,0.0,0.15000000000000002,0,0
featbench/reflex-dev__reflex-4480,10,6,0.375,0.18,0.3627671429443411,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3627671429443411,0,0
featbench/reflex-dev__reflex-5401,10,6,0.375,0.7133333000000001,0.2902872577293223,0.75,0.42500000000000004,1.0,0.333333,1.0,identity,0.75,0.575,0,0
featbench/slackapi__bolt-python-1104,10,6,0.375,0.74,0.4004996878900157,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
featbench/slackapi__bolt-python-1173,10,6,0.375,0.7,0.45825756949558394,1.0,0.25,1.0,0.0,1.0,identity,1.0,0.75,0,0
featbench/stanfordnlp__dspy-8110,10,6,0.375,0.6599999999999999,0.3693237062523878,0.8,0.3,1.0,0.0,1.0,identity,0.8,0.7,0,0
featbench/stanfordnlp__dspy-8139,10,6,0.375,0.7,0.4219004621945797,1.0,0.35000000000000003,1.0,0.0,1.0,identity,1.0,0.6499999999999999,0,0
featbench/stanfordnlp__dspy-8247,10,6,0.375,0.7,0.45825756949558394,1.0,0.25,1.0,0.0,1.0,identity,1.0,0.75,0,0
featbench/tox-dev__tox-3426,2,14,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featbench/tox-dev__tox-3534,10,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_basic_rgb.067e927c.lv1,16,0,0.0,0.175,0.1984313483298443,0.1,0.0,0.4,0.0,0.6,identity,0.1,0.4,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_basic_rgb.067e927c.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_comparison.445d81a3.lv1,16,0,0.0,0.2125,0.3276335605520289,0.0,0.0,0.3,0.0,1.0,identity,0.0,0.3,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_compressed.8daeb7d6.lv1,16,0,0.0,0.1375,0.2619040854969621,0.0,0.0,0.2,0.0,0.8,identity,0.0,0.2,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_compression_failures.48dc420b.lv1,16,0,0.0,0.30000000000000004,0.3872983346207417,0.0,0.0,0.65,0.0,1.0,identity,0.0,0.65,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_containers.6079987d.lv1,16,0,0.0,0.2625,0.35859970719452633,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_converter.2ef0539f.lv1,16,0,0.0,0.3125,0.35333235062756424,0.2,0.0,0.65,0.0,1.0,identity,0.2,0.65,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_functions.40530bf7.lv1,16,0,0.0,0.3,0.3391164991562634,0.1,0.0,0.6,0.0,1.0,identity,0.1,0.6,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_lombscargle_multiband.78687278.lv1,16,0,0.0,0.1,0.2645751311064591,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.2645751311064591,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_quantity_erfa_ufuncs.3fc54395.lv1,16,0,0.0,0.15,0.25980762113533157,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_realizations.5b9cf523.lv1,16,0,0.0,0.22499999999999998,0.33071891388307384,0.1,0.0,0.2,0.0,1.0,identity,0.1,0.2,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_table.48eef659.lv1,16,0,0.0,0.21250000000000002,0.32763356055202897,0.0,0.0,0.3,0.0,1.0,identity,0.0,0.3,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_tilde_path.383d7c0c.lv1,16,0,0.0,0.2875,0.3461845606031557,0.1,0.0,0.6,0.0,1.0,identity,0.1,0.6,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_tree.261bac3c.lv1,16,0,0.0,0.17500000000000002,0.3072051431861127,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_tree.261bac3c.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/astropy__astropy.b0db0daa.test_vo.8fd473ce.lv1,16,0,0.0,0.2375,0.3018174116912409,0.2,0.0,0.25,0.0,1.0,identity,0.2,0.25,0,0
featurebench-modal/fastapi__fastapi.02e108d1.test_compat.71e8518f.lv1,16,0,0.0,0.225,0.29895651857753497,0.0,0.0,0.45,0.0,0.8,identity,0.0,0.45,0,0
featurebench-modal/fastapi__fastapi.02e108d1.test_compat.71e8518f.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/huggingface__accelerate.a73fd3a1.test_big_modeling.a10a845e.lv1,16,0,0.0,0.3125,0.3998046397929869,0.0,0.0,0.8,0.0,1.0,identity,0.0,0.8,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_candidate_generator.bc0ea399.lv1,16,0,0.0,0.0625,0.13635890143294643,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.13635890143294643,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_chat_template_utils.8c88f8ec.lv1,16,0,0.0,0.325,0.35266839949164713,0.2,0.0,0.6,0.0,1.0,identity,0.2,0.6,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_feature_extraction_auto.13dd67ea.lv1,16,0,0.0,0.15000000000000002,0.21794494717703367,0.0,0.0,0.25,0.0,0.6,identity,0.0,0.25,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_colpali.370cfbdd.lv1,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_informer.de781186.lv1,16,0,0.0,0.037500000000000006,0.1053268721647045,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.1053268721647045,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_lightglue.3d3d57cb.lv1,16,0,0.0,0.0625,0.1165922381636102,0.0,0.0,0.05,0.0,0.4,identity,0.0,0.05,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_mimi.3118abde.lv1,16,0,0.0,0.037500000000000006,0.1053268721647045,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.1053268721647045,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_pixtral.a620bb0b.lv1,16,0,0.0,0.11250000000000002,0.2232571387436469,0.0,0.0,0.05,0.0,0.8,identity,0.0,0.05,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_pixtral.a620bb0b.lv2,16,0,0.0,0.0375,0.14523687548277814,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.14523687548277814,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_prompt_depth_anything.2d54afdc.lv1,16,0,0.0,0.0625,0.1165922381636102,0.0,0.0,0.05,0.0,0.4,identity,0.0,0.05,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_seggpt.f9e83f60.lv1,16,0,0.0,0.025,0.09682458365518543,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.09682458365518543,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_seggpt.f9e83f60.lv2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_speech_encoder_decoder.b0d78d76.lv1,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_speech_to_text.e53c8eb4.lv1,16,0,0.0,0.21250000000000002,0.28695600708122493,0.0,0.0,0.4,0.0,0.8,identity,0.0,0.4,0,0
featurebench-modal/huggingface__transformers.e2e8dbed.test_modeling_speech_to_text.e53c8eb4.lv2,16,0,0.0,0.225,0.33071891388307384,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
